"Division";"Region_Name";"Branch_Name";"Agent_Name";"Branch_ID";"ID";"Length_Service_Category";"unqid"
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";762.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";763.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";764.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";765.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";766.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";767.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";769.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";770.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";771.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"1";772.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"1";773.0
"UK Insurance";"South East";"Maidstone";"Mr G Thompson";15.0;232.0;"0";774.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"2";776.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"2";777.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"2";778.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";780.0
"UK Insurance";"South East";"Maidstone";"Mr J Reynolds";15.0;67.0;"5+";781.0
"UK Insurance";"South East";"Maidstone";"Mr N Goodall";15.0;303.0;"5+";783.0
"UK Insurance";"South East";"Maidstone";"Mr N Goodall";15.0;303.0;"5+";784.0
"UK Insurance";"South East";"Maidstone";"Mr R Peace";15.0;474.0;"0";785.0
"UK Insurance";"South East";"Maidstone";"Mr R Peace";15.0;474.0;"0";786.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"4";787.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"4";788.0
"UK Insurance";"South East";"Maidstone";"Mr S Bond";15.0;309.0;"4";789.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";791.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";792.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";793.0
"UK Insurance";"South East";"Maidstone";"Mr T Opperman";15.0;155.0;"5+";794.0
"UK Insurance";"South East";"Maidstone";"Mrs C Smith";15.0;83.0;"5+";795.0
"UK Insurance";"South East";"Maidstone";"Mrs E Ludlow";15.0;310.0;"5+";796.0
"UK Insurance";"South East";"Maidstone";"Mrs J Weaver";15.0;130.0;"3";797.0
"UK Insurance";"South East";"Marlow";"Mr E Brown";2.0;399.0;"0";798.0
"UK Insurance";"South East";"Marlow";"Mr F Sharma";2.0;486.0;"3";799.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"2";800.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"2";801.0
"UK Insurance";"South East";"Marlow";"Mr J Darbyshire";2.0;429.0;"2";802.0
"UK Insurance";"South East";"Marlow";"Mr O Opperman";2.0;322.0;"5+";803.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";805.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";806.0
"UK Insurance";"South East";"Marlow";"Mr S Bell";2.0;395.0;"5+";807.0
"UK Insurance";"South East";"Marlow";"Mr T Mistry";2.0;105.0;"2";808.0
"UK Insurance";"South East";"Marlow";"Mrs D Clark";2.0;380.0;"5+";810.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";812.0
"UK Insurance";"South East";"Marlow";"Mrs S Mather";2.0;78.0;"5+";813.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";815.0
"UK Insurance";"South West";"Bristol";"Mr B Ludlow";6.0;344.0;"5+";816.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";817.0
"UK Insurance";"South West";"Bristol";"Mr I Dudding";6.0;64.0;"5+";818.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";820.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";821.0
"UK Insurance";"South West";"Bristol";"Mr T Jones";6.0;240.0;"5+";822.0
"UK Insurance";"South West";"Bristol";"Mr T Male";6.0;433.0;"3";823.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"1";824.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"1";825.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"1";826.0
"UK Insurance";"South West";"Bristol";"Mrs A Pimblett";6.0;331.0;"1";827.0
"UK Insurance";"South West";"Exeter";"Mr J Jones";19.0;13.0;"0";828.0
"UK Insurance";"South West";"Exeter";"Mr J Jones";19.0;13.0;"0";829.0
"UK Insurance";"South West";"Exeter";"Mr J Jones";19.0;13.0;"0";830.0
"UK Insurance";"South West";"Exeter";"Mr M Reading";19.0;361.0;"2";831.0
"UK Insurance";"South West";"Exeter";"Mr M Reading";19.0;361.0;"2";832.0
"UK Insurance";"South West";"Exeter";"Mr O North";19.0;205.0;"0";833.0
"UK Insurance";"South West";"Exeter";"Mr O North";19.0;205.0;"0";834.0
"UK Insurance";"South West";"Exeter";"Mr O North";19.0;205.0;"0";835.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";836.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";837.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";838.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";839.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";840.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";841.0
"UK Insurance";"South West";"Exeter";"Mrs D Reading";19.0;370.0;"3";842.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";843.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";844.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";845.0
"UK Insurance";"South West";"Exeter";"Mrs L McKee";19.0;284.0;"5+";846.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";848.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";849.0
"UK Insurance";"South West";"Plymouth";"Miss B Sedgwick";20.0;82.0;"5+";850.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";852.0
"UK Insurance";"South West";"Plymouth";"Miss E James";20.0;276.0;"5+";853.0
"UK Insurance";"South West";"Plymouth";"Mr A Darbyshire";20.0;31.0;"5+";855.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";856.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";857.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";858.0
"UK Insurance";"South West";"Plymouth";"Mr B North";20.0;203.0;"5+";859.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";861.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";862.0
"UK Insurance";"South West";"Plymouth";"Mr D Morton";20.0;216.0;"5+";863.0
"UK Insurance";"South West";"Plymouth";"Mr F Hearmon";20.0;224.0;"5+";864.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"2";865.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"2";866.0
"UK Insurance";"South West";"Plymouth";"Mr G Harper";20.0;71.0;"2";867.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";869.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";870.0
"UK Insurance";"South West";"Plymouth";"Mr J Kirby";20.0;317.0;"5+";871.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"3";872.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"3";873.0
"UK Insurance";"South West";"Plymouth";"Mrs B Dalton";20.0;32.0;"3";874.0
"UK Insurance";"South West";"Plymouth";"Mrs C Turner";20.0;405.0;"0";875.0
"UK Insurance";"South West";"Plymouth";"Mrs I Staines";20.0;491.0;"5+";877.0
"UK Insurance";"South West";"Plymouth";"Mrs M Coleman";20.0;87.0;"1";879.0
"UK Insurance";"South West";"Plymouth";"Mrs N Eaton";20.0;207.0;"0";880.0
"UK Insurance";"South West";"Plymouth";"Mrs N Ryan";20.0;359.0;"0";882.0
"UK Insurance";"South West";"Plymouth";"Mrs Q Basnett";20.0;45.0;"2";883.0
"UK Insurance";"South West";"Plymouth";"Mrs Q Basnett";20.0;45.0;"2";884.0
"UK Insurance";"South West";"Truro";"Miss J Bennett";21.0;80.0;"0";886.0
"UK Insurance";"South West";"Truro";"Mr B Daly";21.0;456.0;"0";887.0
"UK Insurance";"South West";"Truro";"Mr B Lunn";21.0;397.0;"5+";888.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";890.0
"UK Insurance";"South West";"Truro";"Mr D Murray";21.0;213.0;"4";891.0
"UK Insurance";"South West";"Truro";"Mr F Adams";21.0;472.0;"2";892.0
"UK Insurance";"South West";"Truro";"Mr F Adams";21.0;472.0;"2";893.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";894.0
"UK Insurance";"South West";"Truro";"Mr G Powell";21.0;160.0;"5+";895.0
"UK Insurance";"South West";"Truro";"Mr I Clark";21.0;233.0;"5+";896.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";898.0
"UK Insurance";"South West";"Truro";"Mr P Scott";21.0;41.0;"5+";899.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";900.0
"UK Insurance";"South West";"Truro";"Mr Q Dalton";21.0;47.0;"5+";901.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";903.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";904.0
"UK Insurance";"South West";"Truro";"Mr R Lunn";21.0;18.0;"5+";905.0
"UK Insurance";"South West";"Truro";"Mr S Rance";21.0;190.0;"0";906.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"0";908.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"0";909.0
"UK Insurance";"South West";"Truro";"Mr T Hammersley";21.0;339.0;"0";910.0
"UK Insurance";"South West";"Truro";"Mrs F Hewlett";21.0;85.0;"5+";911.0
"UK Insurance";"South West";"Truro";"Mrs F Hewlett";21.0;85.0;"5+";912.0
"UK Insurance";"South West";"Truro";"Mrs J Johnson";21.0;204.0;"5+";913.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";1006.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";1007.0
"UK Insurance";"North";"Leeds";"Mr A Fitzpatrick";12.0;385.0;"5+";1008.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"3";1009.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"3";1010.0
"UK Insurance";"North";"Leeds";"Mr M Pope";12.0;255.0;"3";1011.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";1012.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";1013.0
"UK Insurance";"North";"Leeds";"Mr N Dudding";12.0;365.0;"5+";1014.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"0";1015.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"0";1016.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"0";1017.0
"UK Insurance";"North";"Leeds";"Mr Q James";12.0;460.0;"0";1018.0
"UK Insurance";"North";"Leeds";"Mr T Daly";12.0;28.0;"0";1020.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";1021.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";1022.0
"UK Insurance";"North";"Leeds";"Mrs D Riddiford";12.0;353.0;"5+";1023.0
"UK Insurance";"North";"Leeds";"Mrs F Hanks";12.0;8.0;"0";1024.0
"UK Insurance";"North";"Leeds";"Mrs F Hanks";12.0;8.0;"0";1025.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"0";1026.0
"UK Insurance";"North";"Leeds";"Mrs H Chik";12.0;79.0;"0";1027.0
"UK Insurance";"North";"Leeds";"Mrs N McCulley";12.0;146.0;"0";1028.0
"UK Insurance";"North";"Leeds";"Mrs N McCulley";12.0;146.0;"0";1029.0
"UK Insurance";"North";"Liverpool";"Mr I Lavery";14.0;229.0;"1";1030.0
"UK Insurance";"North";"Liverpool";"Mr I Lavery";14.0;229.0;"1";1031.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";1032.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";1033.0
"UK Insurance";"North";"Liverpool";"Mr M Arnold";14.0;196.0;"5+";1034.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";1036.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";1037.0
"UK Insurance";"North";"Liverpool";"Mr M Carimando";14.0;209.0;"5+";1038.0
"UK Insurance";"North";"Liverpool";"Mr M McKee";14.0;226.0;"5+";1040.0
"UK Insurance";"North";"Liverpool";"Mr Q Basker";14.0;294.0;"3";1041.0
"UK Insurance";"North";"Liverpool";"Mr Q Basker";14.0;294.0;"3";1042.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";1044.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";1045.0
"UK Insurance";"North";"Liverpool";"Mr Q Pope";14.0;222.0;"5+";1046.0
"UK Insurance";"North";"Liverpool";"Mrs A Ford";14.0;114.0;"5+";1047.0
"UK Insurance";"North";"Liverpool";"Mrs H Clark";14.0;343.0;"1";1049.0
"UK Insurance";"North";"Liverpool";"Mrs N Thompson";14.0;228.0;"5+";1050.0
"UK Insurance";"North";"Liverpool";"Mrs Q Peace";14.0;249.0;"0";1053.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";1054.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";1055.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";1056.0
"UK Insurance";"North";"Manchester";"Mr B Chik";16.0;280.0;"3";1057.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";1059.0
"UK Insurance";"North";"Manchester";"Mr B White";16.0;432.0;"5+";1060.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"2";1061.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"2";1062.0
"UK Insurance";"North";"Manchester";"Mr H Mistry";16.0;356.0;"2";1063.0
"UK Insurance";"North";"Manchester";"Mr K McKee";16.0;420.0;"5+";1065.0
"UK Insurance";"North";"Manchester";"Mr K McKee";16.0;420.0;"5+";1066.0
"UK Insurance";"North";"Manchester";"Mr L Lunn";16.0;455.0;"1";1067.0
"UK Insurance";"North";"Manchester";"Mr L Lunn";16.0;455.0;"1";1068.0
"UK Insurance";"North";"Manchester";"Mr L Lunn";16.0;455.0;"1";1069.0
"UK Insurance";"North";"Manchester";"Mr L Mistry";16.0;110.0;"3";1070.0
"UK Insurance";"North";"Manchester";"Mr M Hearmon";16.0;316.0;"2";1071.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";1073.0
"UK Insurance";"North";"Manchester";"Mrs F Luckman";16.0;260.0;"5+";1074.0
"UK Insurance";"North";"Manchester";"Mrs H Eaton";16.0;112.0;"5+";1075.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";1076.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";1077.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";1078.0
"UK Insurance";"North";"Manchester";"Mrs H Rawes";16.0;484.0;"2";1079.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";1081.0
"UK Insurance";"North";"Manchester";"Mrs M Brown";16.0;212.0;"5+";1082.0
"UK Insurance";"North";"Manchester";"Mrs T Harris";16.0;23.0;"5+";1084.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";1086.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";1087.0
"UK Insurance";"North";"Newcastle";"Mr D Law";18.0;251.0;"5+";1088.0
"UK Insurance";"North";"Newcastle";"Mr E Hanks";18.0;325.0;"3";1089.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";1091.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";1092.0
"UK Insurance";"North";"Newcastle";"Mr F Carimando";18.0;95.0;"5+";1093.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";1095.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";1096.0
"UK Insurance";"North";"Newcastle";"Mr K Smyth";18.0;457.0;"5+";1097.0
"UK Insurance";"North";"Newcastle";"Mr R Lee";18.0;154.0;"0";1098.0
"UK Insurance";"North";"Newcastle";"Mr T Thorington";18.0;461.0;"0";1099.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";1100.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";1101.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";1102.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";1103.0
"UK Insurance";"North";"Newcastle";"Mrs A Adams";18.0;115.0;"5+";1104.0
"UK Insurance";"North";"Newcastle";"Mrs A Sterland";18.0;406.0;"5+";1105.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";1107.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";1108.0
"UK Insurance";"North";"Newcastle";"Mrs F Bond";18.0;96.0;"5+";1109.0
"UK Insurance";"North";"Newcastle";"Mrs Q Murray";18.0;479.0;"4";1111.0
"UK Insurance";"North";"Newcastle";"Mrs Q Murray";18.0;479.0;"4";1112.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";1114.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";1115.0
"UK Insurance";"North";"Newcastle";"Mrs S Boardman";18.0;348.0;"5+";1116.0
"UK Insurance";"South East";"City";"Miss C Basnett";10.0;254.0;"3";1232.0
"UK Insurance";"South East";"City";"Mr A Powell";10.0;166.0;"5+";1233.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"3";1234.0
"UK Insurance";"South East";"City";"Mr B Harris";10.0;333.0;"3";1235.0
"UK Insurance";"South East";"City";"Mr F Mather";10.0;1.0;"4";1237.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";1239.0
"UK Insurance";"South East";"City";"Mr J Howe";10.0;29.0;"5+";1240.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";1241.0
"UK Insurance";"South East";"City";"Mr L Lee";10.0;332.0;"5+";1242.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"2";1243.0
"UK Insurance";"South East";"City";"Mr N Stevens";10.0;285.0;"2";1244.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";1245.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";1246.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";1247.0
"UK Insurance";"South East";"City";"Mr O Hewlett";10.0;5.0;"5+";1248.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";1251.0
"UK Insurance";"South East";"City";"Mrs E Jones";10.0;493.0;"5+";1252.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"4";1254.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"4";1255.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"4";1256.0
"UK Insurance";"South East";"City";"Mrs J Garrett";10.0;89.0;"4";1257.0
"UK Insurance";"South East";"City";"Mrs O Fitzpatrick";10.0;34.0;"4";1258.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"1";1259.0
"UK Insurance";"South East";"Croydon";"Miss L Darbyshire";7.0;185.0;"1";1260.0
"UK Insurance";"South East";"Croydon";"Mr D Carimando";7.0;494.0;"0";1261.0
"UK Insurance";"South East";"Croydon";"Mr D Felix";7.0;387.0;"3";1262.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";1263.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";1264.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";1265.0
"UK Insurance";"South East";"Croydon";"Mr F Pope";7.0;128.0;"5+";1266.0
"UK Insurance";"South East";"Croydon";"Mr G Howe";7.0;321.0;"0";1267.0
"UK Insurance";"South East";"Croydon";"Mr Q White";7.0;368.0;"2";1269.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";1270.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";1271.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";1272.0
"UK Insurance";"South East";"Croydon";"Mr R Garrett";7.0;367.0;"5+";1273.0
"UK Insurance";"South East";"Croydon";"Mr S Connolly";7.0;126.0;"3";1274.0
"UK Insurance";"South East";"Croydon";"Mr S Connolly";7.0;126.0;"3";1275.0
"UK Insurance";"South East";"Croydon";"Mrs D Liddle";7.0;347.0;"2";1276.0
"UK Insurance";"South East";"Croydon";"Mrs H Sterland";7.0;161.0;"5+";1277.0
"UK Insurance";"South East";"Croydon";"Mrs J Johns";7.0;201.0;"2";1278.0
"UK Insurance";"South East";"Croydon";"Mrs J Johns";7.0;201.0;"2";1279.0
"UK Insurance";"South East";"Croydon";"Mrs L Harris";7.0;264.0;"2";1280.0
"UK Insurance";"South East";"Croydon";"Mrs M Wakelin";7.0;182.0;"5+";1282.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";1284.0
"UK Insurance";"South East";"Croydon";"Mrs N Valder";7.0;470.0;"5+";1285.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"4";1286.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"4";1287.0
"UK Insurance";"South East";"Croydon";"Mrs O White";7.0;136.0;"4";1288.0
"UK Insurance";"South East";"Croydon";"Mrs Q Coleman";7.0;92.0;"5+";1289.0
"UK Insurance";"South East";"Eastbourne";"Miss N Duffy";5.0;102.0;"5+";1290.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";1292.0
"UK Insurance";"South East";"Eastbourne";"Mr F Davies";5.0;478.0;"3";1293.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"3";1294.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"3";1295.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"3";1296.0
"UK Insurance";"South East";"Eastbourne";"Mr I Geppert";5.0;215.0;"3";1297.0
"UK Insurance";"South East";"Eastbourne";"Mrs B Rance";5.0;50.0;"3";1299.0
"UK Insurance";"South East";"Eastbourne";"Mrs B Rance";5.0;50.0;"3";1300.0
"UK Insurance";"South East";"Eastbourne";"Mrs C Mistry";5.0;270.0;"4";1301.0
"UK Insurance";"South East";"Eastbourne";"Mrs C Mistry";5.0;270.0;"4";1302.0
"UK Insurance";"South East";"Eastbourne";"Mrs C Mistry";5.0;270.0;"4";1303.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Gain";5.0;243.0;"1";1304.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";1305.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";1306.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";1307.0
"UK Insurance";"South East";"Eastbourne";"Mrs E Hanks";5.0;495.0;"0";1308.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";1310.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";1311.0
"UK Insurance";"South East";"Eastbourne";"Mrs I Howe";5.0;418.0;"5+";1312.0
"UK Insurance";"South East";"Eastbourne";"Mrs J Hawkins";5.0;458.0;"0";1313.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";1314.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";1315.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";1316.0
"UK Insurance";"South East";"Maidstone";"Miss C Lee";15.0;439.0;"5+";1317.0
"UK Insurance";"South East";"Maidstone";"Mr G Daly";15.0;25.0;"0";1318.0
"UK Insurance";"South East";"Maidstone";"Mr G Fitzpatrick";15.0;291.0;"2";1319.0
"UK Insurance";"South East";"Maidstone";"Mr H Connolly";15.0;245.0;"3";1320.0
